[2019-11-13 15:02:47.249] [restartedMain] [DEBUG] | [o.s.c.e.PropertySourcesPropertyResolver:115] | Found key 'spring.template.provider.cache' in PropertySource 'configurationProperties' with value of type String
[2019-11-13 15:02:47.268] [restartedMain] [DEBUG] | [o.s.c.e.PropertySourcesPropertyResolver:115] | Found key 'spring.jmx.enabled' in PropertySource 'configurationProperties' with value of type String
[2019-11-13 15:02:47.274] [restartedMain] [DEBUG] | [o.s.c.e.PropertySourcesPropertyResolver:115] | Found key 'spring.application.admin.enabled' in PropertySource 'configurationProperties' with value of type String
[2019-11-13 15:02:47.304] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages'
[2019-11-13 15:02:47.309] [restartedMain] [DEBUG] | [o.s.b.a.AutoConfigurationPackages:199] | @EnableAutoConfiguration was declared on a class in the package 'com.wanding.config,com.wanding'. Automatic @Repository and @Entity scanning is enabled.
[2019-11-13 15:02:47.311] [restartedMain] [DEBUG] | [o.s.d.r.c.RepositoryConfigurationDelegate:138] | Scanning for repositories in packages com.wanding.config, com.wanding.
[2019-11-13 15:02:47.402] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'com.wanding.AppStarter#MapperScannerRegistrar#0'
[2019-11-13 15:02:47.415] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'propertySourcesPlaceholderConfigurer'
[2019-11-13 15:02:47.421] [restartedMain] [DEBUG] | [org.apache.ibatis.logging.LogFactory:105] | Logging initialized using 'class org.apache.ibatis.logging.slf4j.Slf4jImpl' adapter.
[2019-11-13 15:02:47.425] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\dao\CardUseRecordInfoMapper.class]
